// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B474BA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1,9.141516,-0.40954833984375,-2.27766357421875,8.7609814453125,0.673256561391585,0.704949357362637,0.223096405388308,-0.737659984755472,0.661101953567611,0.137120216888849,-0.0508266606589023,-0.256886376717595,0.965104160193692
2,9.141516,-0.634081420898438,-2.3375390625,8.77834533691406,0.672928994446819,0.704132076928194,0.226637566774754,-0.737744812602407,0.661168537983025,0.136340587719242,-0.0538438474761341,-0.258948223825105,0.964389266565525
3,9.141516,-0.480800170898438,-2.12318481445313,8.78792541503906,0.672702889313668,0.703983981045289,0.227766057920553,-0.737859549589003,0.661177962483584,0.13567235166522,-0.0550827358557712,-0.259326543874096,0.964217628885181
4,9.141516,-0.405357055664062,-2.28245361328125,8.75679016113281,0.673189114192254,0.703414327530363,0.228089237707647,-0.737397217674534,0.661650299117114,0.135883130093802,-0.0553331717770069,-0.259667413248642,0.964111546760983
5,9.141516,-0.40475830078125,-2.27347229003906,8.79032043457031,0.673746372090587,0.703080171396674,0.227473292242399,-0.736914944146984,0.662154870371293,0.136041511078147,-0.0549744594118112,-0.259285942990361,0.964234726910403
6,9.141516,-0.420325927734375,-2.27287353515625,8.77295654296875,0.67418104214021,0.702554564091402,0.227809145762591,-0.736491295788362,0.662611258792962,0.136113522284841,-0.0553217285225282,-0.2595446092585,0.96414527025658
7,9.141516,-0.817899169921875,-2.45190124511719,8.67955078125,0.676890963205432,0.699897750962893,0.227951227520071,-0.733950475849867,0.665307887408079,0.136682529799365,-0.0559939544109629,-0.259824081158165,0.964031184101292
8,9.141516,1.43581420898438,-0.677191772460938,9.29147827148438,0.680763388214103,0.697572386432722,0.223503858923759,-0.730597194623556,0.668610796692541,0.138518380565015,-0.0528104958833383,-0.257589534400608,0.964810179927551
9,9.141516,-0.949026489257813,-2.79019775390625,8.7897216796875,0.687090528793829,0.69094020652891,0.224740375196809,-0.724591695058637,0.674435072757261,0.141789308789344,-0.0536048569988536,-0.260267100565352,0.964047486210839
10,9.141516,-0.883163452148438,-2.29143493652344,9.13340698242188,0.688976086468769,0.687004260711811,0.23094825835671,-0.722304285305163,0.677164531266142,0.140444711630251,-0.0599038538324292,-0.263577964479061,0.962776290182251
11,9.141516,-2.32436645507813,-3.27878173828125,9.70821166992187,0.689021958255012,0.683819137068799,0.240083587154375,-0.721568374017255,0.678231930672419,0.139070233459426,-0.0677334678022903,-0.269059168204408,0.960738955879603
12,9.141516,-1.93757080078125,-3.31470703125,9.17412231445313,0.686896159203056,0.681607396920699,0.252160708547306,-0.722432305140286,0.678181182425141,0.134765901822865,-0.07915321194862,-0.2747392222953,0.958255252409707
13,9.141516,-2.63512023925781,-3.4631982421875,10.2518811035156,0.680743258268141,0.677127752507544,0.279439838080682,-0.724940738635757,0.677493623121476,0.124351582603435,-0.10511680069674,-0.287228824134729,0.95207670951319
14,9.141516,-3.79909973144531,-3.91286315917969,9.66031127929688,0.672221252188529,0.666724756350953,0.321864392834698,-0.726454849225794,0.677843040041247,0.113102454013912,-0.142765332424981,-0.30984982223071,0.940005929513842
15,9.141516,-5.35885620117188,-5.07444763183594,8.95318176269531,0.656859667609634,0.652980368787425,0.377030522698097,-0.731136479745125,0.673822144530757,0.106785605424505,-0.184322611346702,-0.345803926406585,0.920024358062395
16,9.141516,-4.79363159179688,-4.49126037597656,7.26169921875,0.636365772159108,0.643526034606338,0.425338508494335,-0.741712795591944,0.661928561477016,0.108225266717861,-0.211897930333276,-0.384349869630278,0.898540174302553
17,9.141516,-5.16605712890625,-4.78944030761719,5.55584655761719,0.615196125478986,0.626252797363036,0.478895772575428,-0.747977479653229,0.655599278119643,0.103533938689719,-0.249125304068549,-0.421896930925049,0.871745124763413
18,9.141516,-3.23627014160156,-4.40982971191406,-1.025068359375,0.579695343624368,0.616431077145012,0.532884636398974,-0.766506017470567,0.634409452565144,0.0999658525567878,-0.276444992288948,-0.466409019666038,0.840262335590813
19,9.141516,-4.37629943847656,-4.68346069335938,-4.74812622070313,0.545851659301745,0.601636415547677,0.583163432945238,-0.783115439829053,0.613825764243867,0.0997403581895583,-0.297953308320081,-0.511127728300251,0.80620857811347
20,9.141516,-1.41485778808594,-3.44224182128906,-4.30205383300781,0.517598396058933,0.583945035997286,0.62537996076893,-0.79701654827863,0.594907339279877,0.104162754576458,-0.311217805029272,-0.552352652392533,0.773336941589949
